,cloudCover,humidity,icon,precipIntensity,pressure,temperature,visibility,windSpeed
2018-08-08 01:00:00,0.31,0.67,partly-cloudy-night,0,1006.99,57.67,6.254,10.82
2018-08-08 02:00:00,0.44,0.7,partly-cloudy-night,0,1006.76,57.52,6.3,9.74
2018-08-08 03:00:00,0.59,0.77,partly-cloudy-night,0,1006.76,55.51,6.229,11.37
2018-08-08 04:00:00,0.59,0.77,partly-cloudy-night,0.001,1006.7,56.42,6.369,9.71
2018-08-08 05:00:00,0.75,0.83,partly-cloudy-day,0.002,1006.76,55.34,6.558,10.32
2018-08-08 06:00:00,0.75,0.82,partly-cloudy-day,0.002,1006.78,56.37,7.195,10.31
2018-08-08 07:00:00,0.75,0.8,partly-cloudy-day,0.001,1007.28,57.11,7.01,11.59
2018-08-08 08:00:00,0.75,0.75,partly-cloudy-day,0,1007.63,58.67,6.588,13.32
2018-08-08 09:00:00,0.75,0.68,partly-cloudy-day,0,1008.21,58.72,6.212,14.29
2018-08-08 10:00:00,0.75,0.73,partly-cloudy-day,0,1008.67,59.79,6.143,11.17
2018-08-08 11:00:00,0.75,0.64,partly-cloudy-day,0.001,1009.12,61.59,6.207,11.19
2018-08-08 12:00:00,0.75,0.51,partly-cloudy-day,0.002,1009.34,65.3,6.098,13.02
2018-08-08 13:00:00,0.6,0.49,partly-cloudy-day,0.002,1009.63,65.32,5.97,12.19
2018-08-08 14:00:00,0.44,0.49,partly-cloudy-day,0.002,1009.87,66.29,5.829,16.36
2018-08-08 15:00:00,0.44,0.46,partly-cloudy-day,0.003,1010.35,67.04,5.673,14.24
2018-08-08 16:00:00,0.75,0.48,partly-cloudy-day,0.003,1010.73,65.21,5.679,15.33
2018-08-08 17:00:00,0.75,0.43,partly-cloudy-day,0.003,1011.13,66.01,5.747,12.23
2018-08-08 18:00:00,0.59,0.48,partly-cloudy-day,0.003,1011.19,64.14,6.31,13.36
2018-08-08 19:00:00,0.59,0.53,partly-cloudy-day,0.002,1011.62,62.55,6.323,13.62
2018-08-08 20:00:00,0.44,0.57,partly-cloudy-day,0.001,1012.14,58.43,6.264,12.78
2018-08-08 21:00:00,0.19,0.58,partly-cloudy-night,0,1012.76,56.82,6.216,10.11
2018-08-08 22:00:00,0.19,0.6,partly-cloudy-night,0,1013.07,54.89,6.209,8.41
2018-08-08 23:00:00,0.19,0.67,partly-cloudy-night,0,1013.3,53.16,6.212,9.08
2018-08-09 00:00:00,0.44,0.71,partly-cloudy-night,0,1013.26,51.62,6.22,9.06
2018-08-09 01:00:00,0.44,0.73,partly-cloudy-night,0,1013.35,50.77,6.217,8.24
2018-08-09 02:00:00,0.44,0.73,partly-cloudy-night,0,1013.39,49.9,6.215,8.26
2018-08-09 03:00:00,0.44,0.76,partly-cloudy-night,0,1013.59,49.77,6.216,7.53
2018-08-09 04:00:00,0.19,0.74,partly-cloudy-night,0,1013.68,50.52,6.243,8.04
2018-08-09 05:00:00,0.19,0.79,partly-cloudy-night,0,1013.76,48.48,6.279,5.39
2018-08-09 06:00:00,0.19,0.8,partly-cloudy-day,0,1013.83,51.04,6.221,7.39
2018-08-09 07:00:00,0.19,0.7,partly-cloudy-day,0,1013.85,55.37,6.216,10.74
2018-08-09 08:00:00,0.19,0.62,partly-cloudy-day,0,1013.83,58.74,6.216,11.3
2018-08-09 09:00:00,0.44,0.57,partly-cloudy-day,0,1014.02,60.67,6.216,11.72
2018-08-09 10:00:00,0.44,0.52,partly-cloudy-day,0,1014,63.39,6.244,12.07
2018-08-09 11:00:00,0.44,0.49,partly-cloudy-day,0,1013.92,64.33,6.275,10.8
2018-08-09 12:00:00,0.6,0.44,partly-cloudy-day,0.001,1013.25,65.25,6.056,10
2018-08-09 13:00:00,0.6,0.44,partly-cloudy-day,0.002,1013.09,66.25,5.932,9.26
2018-08-09 14:00:00,0.75,0.45,partly-cloudy-day,0.003,1013.01,65.17,5.79,9.09
2018-08-09 15:00:00,0.75,0.53,partly-cloudy-day,0.006,1013.22,62.25,5.564,8.68
2018-08-09 16:00:00,0.75,0.48,partly-cloudy-day,0.006,1013.31,64.14,5.342,9.93
2018-08-09 17:00:00,0.75,0.52,partly-cloudy-day,0.005,1013.44,64.98,5.114,12.85
2018-08-09 18:00:00,0.75,0.52,partly-cloudy-day,0.004,1013.34,62.19,5.404,10.17
2018-08-09 19:00:00,0.59,0.59,partly-cloudy-day,0.003,1013.64,60.52,5.599,10.95
2018-08-09 20:00:00,0.44,0.64,partly-cloudy-night,0.002,1014.03,59.05,5.881,9.63
2018-08-09 21:00:00,0.6,0.65,partly-cloudy-night,0.001,1014.63,58.4,6.104,10.01
2018-08-09 22:00:00,0.75,0.72,partly-cloudy-night,0.001,1014.94,54.66,6.164,9.06
2018-08-09 23:00:00,0.75,0.72,partly-cloudy-night,0,1015.16,53.86,6.159,7.92
2018-08-10 00:00:00,0.48,0.71,partly-cloudy-night,0,1014.94,54.21,6.216,7.89
2018-08-10 01:00:00,0.75,0.76,partly-cloudy-night,0,1015.02,53.34,6.417,9.59
2018-08-10 02:00:00,0.44,0.78,partly-cloudy-night,0,1015.1,51.59,6.667,7.98
2018-08-10 03:00:00,0.44,0.78,partly-cloudy-night,0,1015.32,51.58,6.216,7.38
2018-08-10 04:00:00,0.75,0.79,partly-cloudy-night,0,1015.44,52.38,6.173,7.39
2018-08-10 05:00:00,0.75,0.82,partly-cloudy-night,0.001,1015.58,52.21,6.121,7.41
2018-08-10 06:00:00,0.75,0.86,partly-cloudy-day,0.002,1015.22,51.76,6.021,7.31
2018-08-10 07:00:00,0.75,0.8,partly-cloudy-day,0.001,1015.36,52.57,6.067,9.98
2018-08-10 08:00:00,0.75,0.78,partly-cloudy-day,0.001,1015.61,55.02,6.155,9.33
2018-08-10 09:00:00,0.75,0.7,partly-cloudy-day,0.001,1016.01,57,6.216,10.3
2018-08-10 10:00:00,0.59,0.53,partly-cloudy-day,0.001,1016.25,61.6,6.235,11.85
2018-08-10 11:00:00,0.44,0.5,partly-cloudy-day,0.001,1016.49,62.44,6.24,13.36
2018-08-10 12:00:00,0.44,0.54,partly-cloudy-day,0,1016.53,60.53,6.242,14.24
2018-08-10 13:00:00,0.75,0.54,partly-cloudy-day,0.001,1016.88,62.41,6.257,12.99
2018-08-10 14:00:00,0.75,0.59,partly-cloudy-day,0.001,1017.28,61.73,6.272,11.76
2018-08-10 15:00:00,0.75,0.46,partly-cloudy-day,0.001,1017.96,65.33,6.277,11.24
2018-08-10 16:00:00,0.75,0.51,partly-cloudy-day,0.002,1018.29,64.28,6.266,13.57
2018-08-10 17:00:00,0.6,0.47,partly-cloudy-day,0.002,1018.53,64.97,6.246,11.19
2018-08-10 18:00:00,0.6,0.54,partly-cloudy-day,0.002,1018.72,62.12,6.216,10.11
2018-08-10 19:00:00,0.6,0.53,partly-cloudy-day,0.001,1019.24,62.28,6.211,7.52
2018-08-10 20:00:00,0.44,0.59,partly-cloudy-night,0.001,1019.89,58.26,6.214,3.36
2018-08-10 21:00:00,0.32,0.72,partly-cloudy-night,0.001,1020.61,52.15,6.216,4.56
2018-08-10 22:00:00,0.19,0.74,partly-cloudy-night,0,1020.85,48.58,6.216,5.89
2018-08-10 23:00:00,0.19,0.84,partly-cloudy-night,0,1020.89,48,6.221,4.68
2018-08-11 00:00:00,0.19,0.81,partly-cloudy-night,0,1020.99,48.29,6.22,4.85
2018-08-11 01:00:00,0.19,0.87,partly-cloudy-night,0,1020.82,47.28,6.216,3.53
2018-08-11 02:00:00,0.19,0.88,partly-cloudy-night,0,1020.55,46.17,6.216,1.53
2018-08-11 03:00:00,0.19,0.83,partly-cloudy-night,0,1020.38,46.72,6.216,1.16
2018-08-11 04:00:00,0.19,0.86,partly-cloudy-night,0,1020.14,46.68,6.216,2.91
2018-08-11 05:00:00,0.44,0.87,partly-cloudy-night,0,1019.83,45.69,6.216,4.27
2018-08-11 06:00:00,0.44,0.84,partly-cloudy-day,0,1019.36,51.03,6.216,4.71
2018-08-11 07:00:00,0.75,0.7,partly-cloudy-day,0,1018.86,58.77,6.214,6.11
2018-08-11 08:00:00,0.75,0.58,partly-cloudy-day,0,1018.33,62.77,6.208,7.95
2018-08-11 09:00:00,0.75,0.68,partly-cloudy-day,0,1017.88,63.46,6.219,10.87
2018-08-11 10:00:00,0.75,0.71,partly-cloudy-day,0.001,1017.12,64.26,6.246,11.22
2018-08-11 11:00:00,0.75,0.78,partly-cloudy-day,0.004,1016.25,64.15,6.275,10.63
2018-08-11 12:00:00,0.75,0.78,partly-cloudy-day,0.005,1015.39,64.25,6.498,15.24
2018-08-11 13:00:00,0.75,0.76,partly-cloudy-day,0.006,1014.43,65.88,5.755,13.72
2018-08-11 14:00:00,0.75,0.81,partly-cloudy-day,0.006,1013.42,64.92,4.924,15.97
2018-08-11 15:00:00,0.88,0.82,cloudy,0.006,1012.38,64.56,6.812,15.92
2018-08-11 16:00:00,0.75,0.84,partly-cloudy-day,0.003,1011.4,64.78,4.574,11.25
2018-08-11 17:00:00,0.75,0.83,partly-cloudy-day,0.001,1010.47,66.8,3.038,8.93
2018-08-11 18:00:00,0.75,0.84,partly-cloudy-day,0.001,1009.72,66.59,5.651,7.74
2018-08-11 19:00:00,0.75,0.84,rain,0.02,1009.09,67.37,5.371,6.74
2018-08-11 20:00:00,0.75,0.9,rain,0.094,1008.58,65.43,5.139,9.69
2018-08-11 21:00:00,0.75,0.84,rain,0.151,1008.19,65.52,6.323,6.7
2018-08-11 22:00:00,0.75,0.89,rain,0.096,1007.76,65.66,6.46,6.04
2018-08-11 23:00:00,0.75,0.84,rain,0.025,1007.38,65.68,6.517,8.88
2018-08-12 00:00:00,0.75,0.84,partly-cloudy-night,0.003,1007.4,65.72,6.542,6.56
2018-08-12 01:00:00,0.75,0.84,partly-cloudy-night,0.001,1007.09,65.73,6.606,6.22
2018-08-12 02:00:00,0.75,0.84,partly-cloudy-night,0.001,1006.77,65.72,6.7,5.34
2018-08-12 03:00:00,0.75,0.84,partly-cloudy-night,0.001,1006.4,65.79,6.312,5.37
2018-08-12 04:00:00,0.75,0.89,partly-cloudy-night,0.002,1006.15,64.03,6.352,5.44
2018-08-12 05:00:00,0.75,0.89,partly-cloudy-night,0.004,1005.93,62.24,6.438,4.35
2018-08-12 06:00:00,0.75,0.9,partly-cloudy-day,0.005,1005.78,62.07,4.636,5.04
2018-08-12 07:00:00,0.75,0.93,partly-cloudy-day,0.005,1005.74,61.26,4.303,6.76
2018-08-12 08:00:00,0.75,0.95,partly-cloudy-day,0.005,1005.76,61.31,6.14,6.72
2018-08-12 09:00:00,0.75,0.89,partly-cloudy-day,0.004,1005.8,62.37,6.591,6.01
2018-08-12 10:00:00,0.75,0.8,partly-cloudy-day,0.004,1005.69,65.41,5.968,4.92
2018-08-12 11:00:00,0.75,0.77,partly-cloudy-day,0.005,1005.53,66.61,5.87,6.19
2018-08-12 12:00:00,0.75,0.73,partly-cloudy-day,0.004,1005.34,68.27,5.608,4.12
2018-08-12 13:00:00,0.75,0.86,partly-cloudy-day,0.006,1005.19,65.16,5.416,6.92
2018-08-12 14:00:00,0.75,0.89,partly-cloudy-day,0.01,1005.04,63.98,6.715,6.94
2018-08-12 15:00:00,0.75,0.8,partly-cloudy-day,0.014,1004.98,67,6.687,5.79
2018-08-12 16:00:00,0.75,0.75,partly-cloudy-day,0.012,1004.99,67.14,6.657,5.27
2018-08-12 17:00:00,0.75,0.74,partly-cloudy-day,0.009,1005.06,67.31,6.544,4.71
2018-08-12 18:00:00,0.75,0.83,partly-cloudy-day,0.007,1005.18,65.08,4.783,5.4
2018-08-12 19:00:00,0.75,0.83,partly-cloudy-day,0.004,1005.38,65.12,6.282,4.02
2018-08-12 20:00:00,0.75,0.89,partly-cloudy-night,0.003,1005.64,63.02,6.329,6
2018-08-12 21:00:00,0.75,0.92,partly-cloudy-night,0.003,1006.03,62.16,6.345,5.2
2018-08-12 22:00:00,0.75,0.95,partly-cloudy-night,0.003,1006.3,62.26,6.539,6.52
2018-08-12 23:00:00,0.75,0.92,partly-cloudy-night,0.003,1006.55,62.32,6.768,5.69
2018-08-13 00:00:00,0.75,0.89,partly-cloudy-night,0.001,1006.43,62.33,7.245,5.83
2018-08-13 01:00:00,0.75,0.93,partly-cloudy-night,0.003,1006.48,62.25,7.279,5.41
2018-08-13 02:00:00,0.75,0.93,partly-cloudy-night,0.009,1006.55,62.19,7.135,6.57
2018-08-13 03:00:00,0.75,0.93,partly-cloudy-night,0.013,1006.59,61.44,6.061,7.58
2018-08-13 04:00:00,0.75,0.93,partly-cloudy-night,0.009,1006.96,59.69,6.241,7.23
2018-08-13 05:00:00,0.75,0.96,partly-cloudy-night,0.003,1007.46,57.83,6.642,7.47
2018-08-13 06:00:00,0.75,0.96,partly-cloudy-day,0,1007.87,56.92,3.517,9.28
2018-08-13 07:00:00,0.87,0.95,partly-cloudy-day,0,1008.4,56.98,4.074,7.66
2018-08-13 08:00:00,0.59,0.86,partly-cloudy-day,0,1008.73,59.68,6.322,9.82
2018-08-13 09:00:00,0.75,0.83,partly-cloudy-day,0,1009.27,61.47,6.216,11.88
2018-08-13 10:00:00,0.75,0.75,partly-cloudy-day,0,1009.64,63.29,6.19,11.62
2018-08-13 11:00:00,0.75,0.71,partly-cloudy-day,0,1009.92,65,6.208,10.78
2018-08-13 12:00:00,0.75,0.65,partly-cloudy-day,0,1010.21,67.74,6.21,10.74
2018-08-13 13:00:00,0.75,0.65,partly-cloudy-day,0,1010.26,66.52,6.216,11.25
2018-08-13 14:00:00,0.75,0.69,partly-cloudy-day,0,1010.38,65.02,6.221,14.12
2018-08-13 15:00:00,0.75,0.69,partly-cloudy-day,0,1010.52,65.91,6.216,9.26
2018-08-13 16:00:00,0.75,0.69,partly-cloudy-day,0,1010.74,66.05,6.216,11.05
2018-08-13 17:00:00,0.75,0.66,partly-cloudy-day,0,1011.03,66.13,6.216,11.9
2018-08-13 18:00:00,0.6,0.66,partly-cloudy-day,0,1011.38,66.21,6.216,10.17
2018-08-13 19:00:00,0.6,0.71,partly-cloudy-day,0,1011.82,65.36,6.216,5.36
2018-08-13 20:00:00,0.75,0.78,partly-cloudy-night,0,1012.28,62.58,6.221,6.41
2018-08-13 21:00:00,0.75,0.73,partly-cloudy-night,0,1012.85,64.4,6.216,7.57
2018-08-13 22:00:00,0.75,0.75,partly-cloudy-night,0,1013.12,63.61,6.432,9.92
2018-08-13 23:00:00,0.75,0.8,partly-cloudy-night,0,1013.43,61,6.72,8.91
2018-08-14 00:00:00,0.59,0.83,partly-cloudy-night,0,1013.55,60.98,6.835,9.29
2018-08-14 01:00:00,0.59,0.85,partly-cloudy-night,0,1013.6,60.88,6.411,7.99
2018-08-14 02:00:00,0.75,0.88,partly-cloudy-night,0,1013.29,60.74,5.112,7.04
2018-08-14 03:00:00,0.75,0.89,partly-cloudy-night,0,1013.38,60.38,4.725,8.65
2018-08-14 04:00:00,0.75,0.89,partly-cloudy-night,0.001,1013.5,60.28,5.783,9.26
2018-08-14 05:00:00,0.75,0.9,partly-cloudy-night,0.001,1014.01,60.17,6.06,9.94
2018-08-14 06:00:00,0.75,0.87,partly-cloudy-day,0.001,1013.79,62.01,6.318,10.26
2018-08-14 07:00:00,0.75,0.9,partly-cloudy-day,0.001,1013.91,62.1,6.316,10.04
2018-08-14 08:00:00,0.87,0.92,partly-cloudy-day,0.001,1014.08,62.28,4.956,14.12
2018-08-14 09:00:00,0.75,0.81,partly-cloudy-day,0.001,1014.29,64.04,6.216,17.27
2018-08-14 10:00:00,0.75,0.73,partly-cloudy-day,0.001,1014.41,66,6.211,15.7
2018-08-14 11:00:00,0.75,0.67,partly-cloudy-day,0,1014.47,67.73,6.216,14.57
2018-08-14 12:00:00,0.75,0.68,partly-cloudy-day,0,1014.53,69.07,6.216,15.34
2018-08-14 13:00:00,0.75,0.68,partly-cloudy-day,0,1014.68,70.1,6.216,14.78
2018-08-14 14:00:00,0.75,0.7,partly-cloudy-day,0,1014.64,68.93,6.216,15.23
2018-08-14 15:00:00,0.75,0.67,partly-cloudy-day,0,1014.77,70.23,6.216,14.71
2018-08-14 16:00:00,0.75,0.69,partly-cloudy-day,0,1014.69,69.54,6.216,15.89
2018-08-14 17:00:00,0.75,0.69,partly-cloudy-day,0,1014.67,69.43,6.216,15.45
2018-08-14 18:00:00,0.59,0.67,partly-cloudy-day,0,1014.45,70.5,6.216,14.28
2018-08-14 19:00:00,0.75,0.72,partly-cloudy-day,0,1014.49,68.38,6.216,11.77
2018-08-14 20:00:00,0.75,0.75,partly-cloudy-night,0,1014.72,67.3,6.216,10.95
2018-08-14 21:00:00,0.75,0.78,partly-cloudy-night,0,1014.76,66.29,6.216,11.47
2018-08-14 22:00:00,0.75,0.75,partly-cloudy-night,0,1014.63,65.42,6.222,9.79
2018-08-14 23:00:00,0.6,0.75,partly-cloudy-night,0,1014.41,65.37,6.224,10.44
2018-08-15 00:00:00,0.6,0.78,partly-cloudy-night,0,1013.98,64.32,6.216,13.91
2018-08-15 01:00:00,0.6,0.78,partly-cloudy-night,0,1013.6,64.27,6.167,12.14
2018-08-15 02:00:00,0.44,0.78,partly-cloudy-night,0,1013.15,64.28,6.103,12.75
2018-08-15 03:00:00,0.44,0.78,partly-cloudy-night,0,1012.97,64.15,6.216,13.34
2018-08-15 04:00:00,0.44,0.78,partly-cloudy-night,0,1012.71,64.16,6.247,12.84
2018-08-15 05:00:00,0.75,0.83,partly-cloudy-night,0,1012.63,64.07,6.301,12.85
2018-08-15 06:00:00,0.75,0.81,partly-cloudy-day,0.001,1012.23,65,6.328,15.13
2018-08-15 07:00:00,0.6,0.78,partly-cloudy-day,0.001,1012.02,65.96,4.818,14.98
2018-08-15 08:00:00,0.6,0.75,partly-cloudy-day,0,1011.79,67.86,6.256,15.51
2018-08-15 09:00:00,0.59,0.7,partly-cloudy-day,0,1011.71,69.93,6.216,17.01
2018-08-15 10:00:00,0.75,0.63,partly-cloudy-day,0.001,1011.26,73,6.153,16.17
2018-08-15 11:00:00,0.75,0.73,partly-cloudy-day,0.004,1010.77,70.32,6.109,13.46
2018-08-15 12:00:00,0.75,0.69,partly-cloudy-day,0.006,1010.1,72.47,6.236,17.94
2018-08-15 13:00:00,0.75,0.71,partly-cloudy-day,0.01,1009.7,71.43,6.651,17.79
2018-08-15 14:00:00,0.75,0.65,rain,0.018,1009.24,74.14,7.253,18.33
2018-08-15 15:00:00,0.75,0.78,rain,0.023,1009.03,67.99,5.481,18.57
2018-08-15 16:00:00,0.75,0.88,rain,0.015,1008.61,66.36,6.438,10.07
2018-08-15 17:00:00,0.75,0.84,partly-cloudy-day,0.005,1008.4,66.29,6.755,9.41
2018-08-15 18:00:00,0.75,0.84,partly-cloudy-day,0.002,1008.28,65.61,6.216,13.87
2018-08-15 19:00:00,0.75,0.8,partly-cloudy-day,0.002,1008.38,63.06,6.185,5.56
2018-08-15 20:00:00,0.75,0.73,partly-cloudy-night,0.003,1008.53,62.09,6.201,5.32
2018-08-15 21:00:00,0.75,0.72,partly-cloudy-night,0.004,1008.83,62.06,6.216,5.26
2018-08-15 22:00:00,0.75,0.8,partly-cloudy-night,0.003,1008.88,61.04,4.92,9.85
2018-08-15 23:00:00,0.6,0.91,partly-cloudy-night,0.001,1009,57.46,6.216,11.52
2018-08-16 00:00:00,0.6,0.84,partly-cloudy-night,0.001,1008.74,57.68,6.216,7.64
2018-08-16 01:00:00,0.6,0.85,partly-cloudy-night,0.001,1008.86,55.8,6.216,9.56
2018-08-16 02:00:00,0.48,0.79,partly-cloudy-night,0,1008.84,54.95,6.216,8.5
2018-08-16 03:00:00,0.32,0.81,partly-cloudy-night,0,1009.1,54.08,6.216,10.79
2018-08-16 04:00:00,0.32,0.81,partly-cloudy-night,0,1009.19,54.03,6.216,10.26
2018-08-16 05:00:00,0.19,0.81,partly-cloudy-night,0,1009.43,53.98,6.216,9.57
2018-08-16 06:00:00,0.32,0.82,partly-cloudy-day,0,1009.27,53.73,6.211,11.31
2018-08-16 07:00:00,0.44,0.79,partly-cloudy-day,0,1009.43,55.48,6.184,12.91
2018-08-16 08:00:00,0.44,0.76,partly-cloudy-day,0,1009.59,57.24,6.156,15.09
2018-08-16 09:00:00,0.6,0.69,partly-cloudy-day,0,1009.94,60.04,6.216,13.76
2018-08-16 10:00:00,0.75,0.67,partly-cloudy-day,0,1010.08,61.65,6.297,13.16
2018-08-16 11:00:00,0.75,0.63,partly-cloudy-day,0.001,1010.22,62.52,6.393,17.2
2018-08-16 12:00:00,0.6,0.64,partly-cloudy-day,0.002,1009.94,63.06,8.013,15.39
2018-08-16 13:00:00,0.6,0.63,partly-cloudy-day,0.004,1010.4,64.34,7.796,14.99
2018-08-16 14:00:00,0.44,0.63,partly-cloudy-day,0.004,1010.86,62.75,7.257,17.27
2018-08-16 15:00:00,0.44,0.57,partly-cloudy-day,0.004,1011.68,64.52,6.229,12.02
2018-08-16 16:00:00,0.44,0.7,partly-cloudy-day,0.004,1011.94,63.7,6.101,12.94
2018-08-16 17:00:00,0.44,0.7,partly-cloudy-day,0.001,1012.43,62.62,6.157,13.92
2018-08-16 18:00:00,0.75,0.63,partly-cloudy-day,0.001,1013.15,63.7,6.216,15.47
2018-08-16 19:00:00,0.75,0.67,partly-cloudy-day,0,1013.82,61.09,6.213,14.88
2018-08-16 20:00:00,0.75,0.72,partly-cloudy-night,0,1014.61,59.24,6.21,10.23
2018-08-16 21:00:00,0.75,0.77,partly-cloudy-night,0,1015.4,57.35,6.216,10.34
2018-08-16 22:00:00,0.75,0.79,partly-cloudy-night,0,1015.83,56.45,6.212,11.02
2018-08-16 23:00:00,0.75,0.82,partly-cloudy-night,0,1016.09,55.67,6.208,11.08
2018-08-17 00:00:00,0.59,0.81,partly-cloudy-night,0,1016.29,55.85,6.216,10.44
2018-08-17 01:00:00,0.75,0.81,partly-cloudy-night,0,1016.43,55.85,5.939,12.15
2018-08-17 02:00:00,0.75,0.78,partly-cloudy-night,0,1016.38,55.88,5.606,11.45
2018-08-17 03:00:00,0.75,0.79,partly-cloudy-night,0,1016.5,55.52,5.301,11.84
2018-08-17 04:00:00,0.75,0.82,partly-cloudy-night,0,1016.64,55.46,5.302,10.57
2018-08-17 05:00:00,0.75,0.83,partly-cloudy-night,0,1016.83,55.33,5.428,11.62
2018-08-17 06:00:00,0.75,0.82,partly-cloudy-day,0,1016.78,55.45,6.989,10.9
2018-08-17 07:00:00,0.75,0.85,partly-cloudy-day,0.001,1016.9,55.37,7.035,11.24
2018-08-17 08:00:00,0.75,0.88,partly-cloudy-day,0.006,1016.7,55.21,6.851,13.34
2018-08-17 09:00:00,0.75,0.83,rain,0.019,1016.7,56.91,6.164,15
2018-08-17 10:00:00,0.87,0.85,rain,0.018,1016.41,57.17,6.046,13.75
2018-08-17 11:00:00,0.87,0.87,partly-cloudy-day,0.012,1016.3,58.23,5.989,16.2
2018-08-17 12:00:00,0.87,0.84,partly-cloudy-day,0.011,1015.73,59.17,5.565,15.81
2018-08-17 13:00:00,0.75,0.79,partly-cloudy-day,0.017,1015.65,60.79,5.611,17.28
2018-08-17 14:00:00,0.75,0.8,rain,0.027,1015.42,61.76,5.743,18.18
2018-08-17 15:00:00,0.87,0.83,rain,0.034,1015.36,62.48,5.879,16.57
2018-08-17 16:00:00,0.87,0.82,partly-cloudy-day,0.02,1015.09,62.65,5.894,15.41
2018-08-17 17:00:00,0.75,0.81,partly-cloudy-day,0.005,1015.07,63.81,5.864,15.16
2018-08-17 18:00:00,0.75,0.76,partly-cloudy-day,0,1015.12,64.86,6.216,17.19
2018-08-17 19:00:00,0.75,0.77,partly-cloudy-day,0,1015.25,64.6,6.24,18.24
2018-08-17 20:00:00,0.75,0.78,partly-cloudy-night,0,1015.54,64.32,6.227,16.04
2018-08-17 21:00:00,0.75,0.83,partly-cloudy-night,0.001,1015.8,62.41,6.216,16.14
2018-08-17 22:00:00,0.75,0.78,partly-cloudy-night,0.001,1015.86,62.35,6.212,15.46
2018-08-17 23:00:00,0.75,0.78,partly-cloudy-night,0.002,1015.97,62.35,6.208,14.75
2018-08-18 00:00:00,0.87,0.78,partly-cloudy-night,0,1016.05,62.44,6.216,11.91
2018-08-18 01:00:00,0.87,0.78,partly-cloudy-night,0.001,1016.01,62.44,6.248,13.01
2018-08-18 02:00:00,0.75,0.83,partly-cloudy-night,0.001,1015.84,61.52,5.989,14.15
2018-08-18 03:00:00,0.75,0.83,partly-cloudy-night,0.001,1015.79,62.21,6.221,12.46
2018-08-18 04:00:00,0.75,0.86,partly-cloudy-night,0.001,1015.76,61.22,6.243,12.49
2018-08-18 05:00:00,0.75,0.84,partly-cloudy-night,0.001,1015.8,62.01,6.284,13.56
2018-08-18 06:00:00,0.75,0.81,partly-cloudy-day,0.001,1015.9,62.04,6.308,11.82
2018-08-18 07:00:00,0.75,0.79,partly-cloudy-day,0,1015.93,62.95,6.288,11.68
2018-08-18 08:00:00,0.75,0.78,partly-cloudy-day,0,1016.03,63.95,6.248,14.03
2018-08-18 09:00:00,0.75,0.75,partly-cloudy-day,0,1016.26,65.83,6.216,13.58
2018-08-18 10:00:00,0.75,0.75,partly-cloudy-day,0,1016.49,67,6.207,11.26
2018-08-18 11:00:00,0.75,0.7,partly-cloudy-day,0,1016.66,69.89,6.212,13.98
2018-08-18 12:00:00,0.75,0.69,partly-cloudy-day,0,1016.23,71.4,6.217,12.76
2018-08-18 13:00:00,0.6,0.59,partly-cloudy-day,0,1015.94,74.15,6.216,15.65
2018-08-18 14:00:00,0.75,0.57,partly-cloudy-day,0,1015.63,75.05,6.212,14.66
2018-08-18 15:00:00,0.75,0.54,partly-cloudy-day,0,1015.35,76.86,6.216,12.15
2018-08-18 16:00:00,0.75,0.49,partly-cloudy-day,0,1015.22,78.37,6.219,10.04
2018-08-18 17:00:00,0.75,0.52,partly-cloudy-day,0,1014.97,78.47,6.228,9.8
2018-08-18 18:00:00,0.75,0.57,partly-cloudy-day,0.001,1014.45,77.06,6.239,7.36
2018-08-18 19:00:00,0.75,0.66,partly-cloudy-day,0.001,1014.04,74.55,6.281,11.68
2018-08-18 20:00:00,0.75,0.7,partly-cloudy-night,0.001,1013.8,71.81,6.351,12.03
2018-08-18 21:00:00,0.75,0.76,partly-cloudy-night,0.003,1013.27,68.17,6.466,13.05
2018-08-18 22:00:00,0.75,0.82,rain,0.008,1012.6,66.35,6.672,15.89
2018-08-18 23:00:00,0.75,0.82,rain,0.039,1011.87,66.34,5.73,14.92
2018-08-19 00:00:00,0.87,0.85,partly-cloudy-night,0.012,1010.79,65.36,5.801,16.07
2018-08-19 01:00:00,0.87,0.88,partly-cloudy-night,0.005,1010.3,64.33,5.321,13.8
2018-08-19 02:00:00,0.75,0.91,partly-cloudy-night,0.004,1010.16,63.48,5.664,14.76
2018-08-19 03:00:00,0.75,0.85,partly-cloudy-night,0.003,1010.38,63.46,6.467,13.96
2018-08-19 04:00:00,0.75,0.88,partly-cloudy-night,0.003,1010.68,62.55,6.282,14.86
2018-08-19 05:00:00,0.75,0.88,partly-cloudy-night,0.002,1011.23,62.39,5.971,16.73
2018-08-19 06:00:00,0.75,0.9,partly-cloudy-day,0.001,1012.03,62.03,6.667,18.79
2018-08-19 07:00:00,0.75,0.9,partly-cloudy-day,0.001,1012.8,62.03,6.546,18.14
2018-08-19 08:00:00,0.75,0.86,partly-cloudy-day,0.001,1013.55,62.97,6.354,17.62
2018-08-19 09:00:00,0.75,0.89,partly-cloudy-day,0.001,1014.45,62.9,5.568,15.78
2018-08-19 10:00:00,0.75,0.83,partly-cloudy-day,0,1015.26,64.91,6.18,15.54
2018-08-19 11:00:00,0.87,0.83,partly-cloudy-day,0,1015.83,65.81,6.197,13.67
