actual_stop_id,stop_id,stop_lat,stop_lon,stop_name
3212,8250DB003212,53.26911504,-6.139923051,"Sallynoggin, Granitefield Estate"
3230,8250DB003230,53.26850153,-6.139200039,"Sallynoggin, Drumkeen Manor"
3215,8250DB003215,53.26203127,-6.137562192,"Sallynoggin, Churchview Road"
3227,8250DB003227,53.26195417,-6.137805394,"Sallynoggin, Churchview Road"
2585,8230DB002585,53.26462454,-6.442401613,"Saggart, Verschoyles Hill"
4004,8230DB004004,53.2500384,-6.454245822,"Saggart, the Pines"
4073,8230DB004073,53.25060773,-6.453790703,"Saggart, the Pines"
7395,8230DB007395,53.2653307,-6.441416511,"Saggart, Slade Hill Saggart"
6124,8230DB006124,53.25538732,-6.448792285,"Saggart, Saint Brigid's Home"
3434,8230DB003434,53.28029338,-6.444681162,"Saggart, Saggart Village"
3455,8230DB003455,53.28034904,-6.444814108,"Saggart, Saggart Village"
3426,8230DB003426,53.28322938,-6.441005144,"Saggart, Saggart Road"
2578,8230DB002578,53.26979696,-6.435181989,"Saggart, Rosedale"
2587,8230DB002587,53.27027598,-6.434699713,"Saggart, Rosedale"
4008,8230DB004008,53.2368,-6.454318391,"Saggart, Pine Cottages"
4070,8230DB004070,53.23747451,-6.455043158,"Saggart, Pine Cottages"
4007,8230DB004007,53.23801645,-6.455248363,"Saggart, Pine Cottages"
3435,8230DB003435,53.28165891,-6.448080855,"Saggart, Millrace Estate"
3454,8230DB003454,53.28165384,-6.44769112,"Saggart, Millrace Estate"
2579,8230DB002579,53.26742102,-6.438372083,"Saggart, Ivy Cottage"
2583,8230DB002583,53.25518887,-6.449428945,"Saggart, Hospital"
4071,8230DB004071,53.24136717,-6.455801913,"Saggart, Glenareen"
4006,8230DB004006,53.24158084,-6.455644391,"Saggart, Glenareen"
4072,8230DB004072,53.24865343,-6.455569501,"Saggart, Glenareen junction"
4005,8230DB004005,53.24770619,-6.455993227,"Saggart, Glenareen junction"
4010,8230DB004010,53.23284423,-6.456318401,"Saggart, Fairway View"
4069,8230DB004069,53.23269635,-6.456698214,"Saggart, Fairway View"
2577,8230DB002577,53.27173111,-6.432577456,"Saggart, Corbally Bridge"
2588,8230DB002588,53.27172489,-6.432787592,"Saggart, Corbally Bridge"
3456,8230DB003456,53.28351647,-6.440964698,"Saggart, Citywest Golf Club"
4009,8230DB004009,53.23162036,-6.457590741,"Saggart, Blessington Road"
2586,8230DB002586,53.26746692,-6.43844537,"Saggart, Blessington Road"
2584,8230DB002584,53.25769752,-6.448124134,"Saggart, Blessington Rd (St.Brigid's Home)"
3846,8240DB003846,53.51819026,-6.127429387,"Rush, Whitestown Road"
3774,8240DB003774,53.51890397,-6.116222644,"Rush, Whitestown Road (Old Road)"
3844,8240DB003844,53.51869929,-6.116352377,"Rush, Whitestown Road (Old Road)"
3845,8240DB003845,53.51765385,-6.120168984,"Rush, Whitestown Road (Healy's Lane)"
5176,8240DB005176,53.51785471,-6.119225071,"Rush, Whitestown Cemetery"
3837,8240DB003837,53.52201698,-6.092616166,"Rush, The Strand bar"
2:7743:0:1,gen:57102:7743:0:1,53.52203743,-6.092208019,"Rush, The Strand Bar"
3777,8240DB003777,53.52261829,-6.101593522,"Rush, The Millbank"
3834,8240DB003834,53.53094219,-6.091490892,"Rush, Skerries Road"
3782,8240DB003782,53.52608535,-6.091286951,"Rush, Skerries Road Rush"
3781,8240DB003781,53.52347048,-6.091329125,"Rush, Skerries Road (Hands Lane)"
3784,8240DB003784,53.53384045,-6.09062128,"Rush, Skerries Road (Five Lanes)"
3833,8240DB003833,53.53365985,-6.09056906,"Rush, Saint Catherines Estate"
3840,8240DB003840,53.52281062,-6.100121891,"Rush, Rush Garda Station"
3835,8240DB003835,53.52883542,-6.091268857,"Rush, Rush Cricket Club"
3778,8240DB003778,53.52272483,-6.096988521,"Rush, Main St Upper Rush"
3838,8240DB003838,53.52252613,-6.096363957,"Rush, Main St Upper Rush"
3772,8240DB003772,53.51814701,-6.126390703,"Rush, Lusk Road"
3771,8240DB003771,53.51869264,-6.131388673,"Rush, Lusk Road"
3769,8240DB003769,53.52050216,-6.138487987,"Rush, Lusk Road (Bishop Land)"
3848,8240DB003848,53.52034758,-6.138374111,"Rush, Lusk Road (Bishop Land)"
3773,8240DB003773,53.51790686,-6.123686728,"Rush, junction Spout Road"
3770,8240DB003770,53.52139692,-6.144587189,"Rush, Horstone Road"
3849,8240DB003849,53.52098652,-6.141890365,"Rush, Horstone Road"
3836,8240DB003836,53.52341419,-6.091180826,"Rush, Golden Ridge Estate"
7172,8240DB007172,53.52098606,-6.109192489,"Rush, Doctor's Lane"
3843,8240DB003843,53.5208015,-6.109457105,"Rush, Doctor's Lane"
3783,8240DB003783,53.52972942,-6.09153035,"Rush, Cooper's Lane"
3785,8240DB003785,53.53910411,-6.092662746,"Rush, Clifflands Estate"
3775,8240DB003775,53.52151413,-6.106212839,"Rush, Chapel Green"
3842,8240DB003842,53.52137424,-6.106460396,"Rush, Chapel Green"
3832,8240DB003832,53.5391483,-6.092615494,"Rush, Ballustree"
7136,8240DB007136,53.48743926,-6.296000464,"Rowlestown, Rolestown Cottages"
7144,8240DB007144,53.48740745,-6.29377142,"Rowlestown, Rolestown Cottages"
7135,8240DB007135,53.48281477,-6.288124397,"Rowlestown, Lispopple Crossroads"
3874,8240DB003874,53.48864359,-6.304210625,"Rowlestown, Cemetery"
6,8220DB000006,53.35274934,-6.264453804,"Rotunda, Saint Martin's Chapel"
7615,8220DB007615,53.35250814,-6.263937829,"Rotunda, Rotunda Hospital"
7,8220DB000007,53.35284091,-6.264570261,"Rotunda, Rotunda Hospital"
4,8220DB000004,53.35257451,-6.264175486,"Rotunda, Rotunda Hospital"
1505,8220DB001505,53.35402896,-6.257896985,"Rotunda, Parnell Street"
4513,8220DB004513,53.3539376,-6.257795553,"Rotunda, Parnell Street"
8,8220DB000008,53.35327227,-6.265183677,"Rotunda, Parnell Square West"
2,8220DB000002,53.35224436,-6.263723219,"Rotunda, Parnell Square West"
10,8220DB000010,53.3533921,-6.265389124,"Rotunda, Parnell Square West"
4726,8220DB004726,53.35426284,-6.264076827,"Rotunda, Hugh Lane Galllery"
3,8220DB000003,53.35230855,-6.263810742,"Rotunda, Granby Place"
4724,8220DB004724,53.35051187,-6.260789348,"Rotunda, Dublin Bus Head Office"
281,8220DB000281,53.35090995,-6.260968421,"Rotunda, Dublin Bus Head Office"
2119,8230DB002119,53.33704793,-6.400180428,"Ronanstown, Saint Peter The Apostle School"
2682,8230DB002682,53.34559234,-6.406664314,"Ronanstown, Saint Mark's Estate"
4410,8230DB004410,53.34524897,-6.406526926,"Ronanstown, Saint Mark's Estate"
2678,8230DB002678,53.34350401,-6.407102633,"Ronanstown, Rowlagh Estate"
2121,8230DB002121,53.34387558,-6.398603156,"Ronanstown, Rowlagh Community Centre"
2126,8230DB002126,53.34393544,-6.39837563,"Ronanstown, Rowlagh Community Centre"
2128,8230DB002128,53.33966666,-6.399752018,"Ronanstown, Neilstown Road"
2123,8230DB002123,53.34717603,-6.398073913,"Ronanstown, Neilstown Road (Saint Mark's Avenue)"
2124,8230DB002124,53.34695842,-6.397931873,"Ronanstown, Neilstown Road (Saint Mark's Avenue)"
2118,8230DB002118,53.33562399,-6.400564075,"Ronanstown, Moorefield Drive"
2129,8230DB002129,53.33572837,-6.400304898,"Ronanstown, Moorefield Drive"
2125,8230DB002125,53.34558678,-6.398193575,"Ronanstown, Harelawn Green Estate"
2675,8230DB002675,53.34778895,-6.395527539,"Ronanstown, Harelawn Estate"
2685,8230DB002685,53.34795509,-6.395851745,"Ronanstown, Greenfort Estate"
4689,8230DB004689,53.3476992,-6.405594414,"Ronanstown, Glenfield Estate"
4796,8230DB004796,53.34736324,-6.406012492,"Ronanstown, Glenfield Estate"
4688,8230DB004688,53.35040934,-6.404607022,"Ronanstown, Fonthill Road"
4690,8230DB004690,53.34950944,-6.405196397,"Ronanstown, Fonthill Road"
2686,8230DB002686,53.34765219,-6.388713524,"Ronanstown, Dublin Bus Sports Club"
2674,8230DB002674,53.34756006,-6.389212663,"Ronanstown, Dublin Bus Sports Club"
2120,8230DB002120,53.34116327,-6.399425654,"Ronanstown, Collinstown Park School"
2127,8230DB002127,53.34157147,-6.399034915,"Ronanstown, Collinstown Park College"
4691,8230DB004691,53.34350862,-6.40744789,"Ronanstown, Ballyowen Park"
2937,8230DB002937,53.26864798,-6.298807256,"Rockbrook, Rathfarnham Golf Course"
2930,8230DB002930,53.26790473,-6.298372002,"Rockbrook, Kilmashogue Cemetery"
2936,8230DB002936,53.26609935,-6.297829035,"Rockbrook, Kilmashogue Cemetery"
7441,8230DB007441,53.2643731,-6.297163038,"Rockbrook, Edmonstown Road (Merry Ploughboy)"
2935,8230DB002935,53.26413077,-6.297187659,"Rockbrook, Edmonstown Road (Merry Ploughboy)"
2933,8230DB002933,53.26187088,-6.297547276,"Rockbrook, Edmondstown Road (Rockbrook Park School)"
2934,8230DB002934,53.26209738,-6.297673191,"Rockbrook, Edmondstown Road (Rockbrook Park School)"
392,8220DB000392,53.34173363,-6.227415321,"Ringsend, Saint Patrick's Church"
395,8220DB000395,53.34194005,-6.235276454,"Ringsend, Ringsend Road"
391,8220DB000391,53.33999222,-6.223943347,"Ringsend, Irishtown Road"
356,8220DB000356,53.34190302,-6.226717443,"Ringsend, Bridge Street"
1380,8220DB001380,53.335641,-6.295976799,"Rialto, South Circular Road"
1367,8220DB001367,53.33563931,-6.296487416,"Rialto, Rialto Parish Centre"
7455,8220DB007455,53.33557454,-6.298877559,"Rialto, New Ireland Road"
7454,8220DB007454,53.33500797,-6.298855061,"Rialto, Herberton Road"
1366,8220DB001366,53.33514987,-6.294314591,"Rialto, Church Avenue South"
1067,8220DB001067,53.31705077,-6.265227306,"Rathmines, Upper Rathmines Road"
1022,8220DB001022,53.31952174,-6.264556674,"Rathmines, Summerville Park"
1070,8220DB001070,53.32498018,-6.265355983,"Rathmines, Rathmines Town Centre"
1020,8220DB001020,53.32513838,-6.265109364,"Rathmines, Rathmines Town Centre"
1169,8220DB001169,53.32005626,-6.26855786,"Rathmines, Rathmines Park"
1077,8220DB001077,53.32157299,-6.266544985,"Rathmines, Rathmines Garda Station"
1068,8220DB001068,53.32055844,-6.265385237,"Rathmines, Rathmines Avenue"
1021,8220DB001021,53.32138025,-6.265652126,"Rathmines, Rathmines Avenue"
1078,8220DB001078,53.31941276,-6.26880907,"Rathmines, Rathgar Road"
1168,8220DB001168,53.31792917,-6.270009883,"Rathmines, Rathgar Road"
1170,8220DB001170,53.32168955,-6.266525249,"Rathmines, Rathgar Road (Lower Rathmines Road)"
1019,8220DB001019,53.3265476,-6.264977118,"Rathmines, Military Road"
1023,8220DB001023,53.31704619,-6.264912289,"Rathmines, Maxwell Road"
1069,8220DB001069,53.32328526,-6.265619895,"Rathmines, Lower Rathmines Road"
1076,8220DB001076,53.32313059,-6.265491063,"Rathmines, Lower Rathmines Road"
2477,8220DB002477,53.31987794,-6.274239109,"Rathmines, Kenilworth Square East"
2480,8220DB002480,53.3197445,-6.274334558,"Rathmines, Kenilworth Square East"
1017,8220DB001017,53.32929965,-6.264475065,"Rathmines, Grove Park"
2479,8220DB002479,53.320234,-6.270276905,"Rathmines, Grosvenor Road"
2478,8220DB002478,53.32057759,-6.269797669,"Rathmines, Grosvenor Road"
1024,8220DB001024,53.31585234,-6.265020756,"Rathmines, Frankfort Avenue"
893,8220DB000893,53.31607252,-6.25915818,"Rathmines, Cowper Road"
894,8220DB000894,53.31519314,-6.264191981,"Rathmines, Cowper Road"
6042,8220DB006042,53.32014811,-6.264981579,"Rathmines, Church Avenue"
7639,8250DB007639,53.24139897,-6.143073229,"Rathmichael, Bride's Glen Bus Stop"
3709,8240DB003709,53.45263157,-6.236110528,"Rathingle, River Valley Road"
3702,8240DB003702,53.45197235,-6.232253063,"Rathingle, River Valley Lawn"
3710,8240DB003710,53.45205601,-6.231225689,"Rathingle, River Valley Lawn"
3088,8240DB003088,53.45272708,-6.237100369,"Rathingle, River Valley Heights"
6033,8240DB006033,53.44782497,-6.23807125,"Rathingle, Rathingle Road"
3706,8240DB003706,53.45129665,-6.244944119,"Rathingle, Rathingle Road"
733,8240DB000733,53.44943329,-6.240473923,"Rathingle, Rathingle Road"
3705,8240DB003705,53.45281307,-6.24415882,"Rathingle, Rathingle Road (Brookdale Drive)"
3707,8240DB003707,53.45235151,-6.244554298,"Rathingle, Rathingle Road (Brookdale Drive)"
3090,8240DB003090,53.44961969,-6.241535227,"Rathingle, Forest View"
3676,8240DB003676,53.44678249,-6.228358451,"Rathingle, Dublin Road (Boroimhe)"
3704,8240DB003704,53.4532573,-6.23953282,"Rathingle, Cherry Garth Estate"
3708,8240DB003708,53.45326395,-6.238764599,"Rathingle, Cherry Garth Estate"
6015,8240DB006015,53.44833576,-6.238577067,"Rathingle, Cherry Avenue"
3089,8240DB003089,53.44896476,-6.239785649,"Rathingle, Cherry Avenue"
5030,8240DB005030,53.44456372,-6.231476785,"Rathingle, Boroimhe Maples"
5028,8240DB005028,53.44464753,-6.231066825,"Rathingle, Boroimhe Maples"
5031,8240DB005031,53.44519944,-6.23495817,"Rathingle, Boroimhe Estate"
5029,8240DB005029,53.44553624,-6.235245306,"Rathingle, Boroimhe Estate"
2915,8220DB002915,53.30940796,-6.273701034,"Rathgar, Zion Road"
2988,8220DB002988,53.30838066,-6.273517387,"Rathgar, Zion Road"
2916,8220DB002916,53.30763729,-6.274942975,"Rathgar, Victoria Road"
895,8220DB000895,53.31393226,-6.264018018,"Rathgar, Upper Rathmines Road"
1066,8220DB001066,53.31375348,-6.264085308,"Rathgar, Upper Rathmines Road"
1082,8220DB001082,53.31167595,-6.275770632,"Rathgar, Terenure Road East"
1165,8220DB001165,53.31171244,-6.276429504,"Rathgar, Terenure Road East"
2914,8220DB002914,53.31095519,-6.273788674,"Rathgar, Stratford Estate"
3002,8220DB003002,53.31122134,-6.274168133,"Rathgar, Stratford Estate"
1079,8220DB001079,53.31665462,-6.270751874,"Rathgar, Spar Rathgar Road"
3000,8220DB003000,53.30786197,-6.270597054,"Rathgar, Rostrevor Terrace"
2989,8220DB002989,53.30804119,-6.270559797,"Rathgar, Rostrevor Terrace"
1081,8220DB001081,53.3126497,-6.273495173,"Rathgar, Rathgar Road (Highfield Road)"
1167,8220DB001167,53.31594491,-6.271395948,"Rathgar, Rathgar Road (Garville)"
1080,8220DB001080,53.3149092,-6.271873064,"Rathgar, Rathgar Road,  Auburn Villas"
1166,8220DB001166,53.31389051,-6.272904784,"Rathgar, Rathgar Road,  Winton Avenue"
896,8220DB000896,53.31337215,-6.261354247,"Rathgar, Palmerston Park"
897,8220DB000897,53.31429962,-6.258389846,"Rathgar, Palmerston Lane"
3001,8220DB003001,53.31028894,-6.273710507,"Rathgar, Orwell Road (Zion Road)"
1296,8220DB001296,53.31556275,-6.281647623,"Rathgar, Mount Tallant Avenue"
1339,8220DB001339,53.31502386,-6.282299647,"Rathgar, Mount Tallant Avenue"
1064,8220DB001064,53.30942914,-6.260929221,"Rathgar, Dartry Road"
1026,8220DB001026,53.30910577,-6.260327082,"Rathgar, Dartry Road"
1065,8220DB001065,53.31182902,-6.26278268,"Rathgar, Dartry Road (Sunbury Gardens)"
1025,8220DB001025,53.31159987,-6.262476823,"Rathgar, Dartry Road (Sunbury Gardens)"
2946,8230DB002946,53.29451285,-6.287293306,"Rathfarnham, Willbrook Road (near Whitechurch Road)"
2920,8230DB002920,53.29381368,-6.287426291,"Rathfarnham, Willbrook Road (near Whitechurch Road)"
2980,8230DB002980,53.28001653,-6.273071367,"Rathfarnham, Three Rock Hockey Club"
2968,8230DB002968,53.28032933,-6.273568645,"Rathfarnham, Three Rock Hockey Club"
7068,8230DB007068,53.28466155,-6.281028117,"Rathfarnham, The Priory"
2992,8230DB002992,53.28462799,-6.281194445,"Rathfarnham, The Priory"
1160,8220DB001160,53.30439353,-6.293125002,"Rathfarnham, Terenure College"
1329,8230DB001329,53.29496692,-6.281994472,"Rathfarnham, Saint Mary's Boys School"
2943,8230DB002943,53.28728101,-6.291932363,"Rathfarnham, River Bank House"
1301,8230DB001301,53.30389581,-6.283496631,"Rathfarnham, Rathfarnham Road"
1302,8230DB001302,53.30166272,-6.283841275,"Rathfarnham, Rathfarnham Road"
1333,8230DB001333,53.30310388,-6.284053564,"Rathfarnham, Rathfarnham Road"
1303,8230DB001303,53.29934231,-6.283739278,"Rathfarnham, Rathfarnham Castle"
1135,8230DB001135,53.29344271,-6.297297012,"Rathfarnham, Marian Road"
1137,8230DB001137,53.29436625,-6.297140263,"Rathfarnham, Marian Road"
7063,8230DB007063,53.29024433,-6.298024227,"Rathfarnham, Marian Road"
1321,8230DB001321,53.29246197,-6.282185009,"Rathfarnham, Loretto Convent"
1328,8230DB001328,53.29220384,-6.282360377,"Rathfarnham, Loretto Convent"
1330,8230DB001330,53.29619102,-6.283985656,"Rathfarnham, Grange Road (Willbrook Road)"
1305,8230DB001305,53.2961696,-6.283746478,"Rathfarnham, Grange Road (Willbrook Road)"
1323,8230DB001323,53.28908058,-6.282680679,"Rathfarnham, Grange Road (St. Edna's Drive)"
1326,8230DB001326,53.28880513,-6.282901724,"Rathfarnham, Grange Road (St. Edna's Drive)"
1325,8230DB001325,53.286533,-6.282407884,"Rathfarnham, Grange Road (Sarah Curran Avenue)"
1324,8230DB001324,53.28724891,-6.282814142,"Rathfarnham, Grange Road (Sarah Curran Avenue)"
1320,8230DB001320,53.29446542,-6.280874469,"Rathfarnham, Grange Road (Nutgrove Avenue)"
2966,8230DB002966,53.28278122,-6.279033923,"Rathfarnham, Grange Road (Hermitage Avenue)"
2991,8230DB002991,53.28331662,-6.279387351,"Rathfarnham, Grange Road (Hermitage Avenue)"
2970,8250DB002970,53.27817063,-6.267267347,"Rathfarnham, Grange Road (Grange Wood)"
1322,8230DB001322,53.2907131,-6.282450189,"Rathfarnham, Grange Park Estate"
2981,8230DB002981,53.2812724,-6.277249911,"Rathfarnham, Eden Avenue"
2967,8230DB002967,53.2813395,-6.276917275,"Rathfarnham, Eden Avenue"
1334,8230DB001334,53.304848,-6.283458434,"Rathfarnham, Dodder Bridge"
5130,8230DB005130,53.29669359,-6.293327059,"Rathfarnham, Charleville Square"
1332,8230DB001332,53.30075803,-6.284057601,"Rathfarnham, Castleside"
1304,8230DB001304,53.29817655,-6.284551179,"Rathfarnham, Butterfield Avenue"
5132,8230DB005132,53.29794622,-6.286660822,"Rathfarnham, Butterfield Avenue"
5129,8230DB005129,53.29770872,-6.285770158,"Rathfarnham, Butterfield Avenue"
5131,8230DB005131,53.29697454,-6.291605563,"Rathfarnham, Brookmount Court"
4708,8250DB004708,53.28392245,-6.265369831,"Rathfarnham, Broadford Road (Dargle View)"
4334,8250DB004334,53.28381862,-6.265029082,"Rathfarnham, Broadford Road (Dargle View)"
7066,8230DB007066,53.28770296,-6.296295333,"Rathfarnham, Ballyroan Road"
7065,8230DB007065,53.28836067,-6.2982941,"Rathfarnham, Ballyroan Road"
2944,8230DB002944,53.29003463,-6.29027749,"Rathfarnham, Ballyboden Road"
7064,8230DB007064,53.28950964,-6.298188432,"Rathfarnham, Anne Devlin Park"
4213,8350DB004213,53.16394189,-6.085531259,"Rathdown Upper, Windgate"
4564,8230DB004564,53.27802441,-6.479208396,"Rathcoole, Rathlawns (Green Lane)"
3439,8230DB003439,53.28273445,-6.463114109,"Rathcoole, Main Street (Maple Grove)"
3448,8230DB003448,53.28282255,-6.462975972,"Rathcoole, Main Street (Maple Grove)"
4557,8230DB004557,53.28130904,-6.469688833,"Rathcoole, Main St (Stoney Lane)"
3444,8230DB003444,53.28118568,-6.474792107,"Rathcoole, Main St (Hillview)"
3443,8230DB003443,53.28057388,-6.47685341,"Rathcoole, Johnstown Road (St.Patrick's Crescent)"
4560,8230DB004560,53.27949507,-6.477536605,"Rathcoole, Johnstown Road (St.Patrick's Crescent)"
3437,8230DB003437,53.28359097,-6.460533791,"Rathcoole, Fitzmaurice Road"
3449,8230DB003449,53.2836065,-6.459648378,"Rathcoole, Fitzmaurice Road"
3447,8230DB003447,53.28191739,-6.465272994,"Rathcoole, Coolamber Estate"
3440,8230DB003440,53.28182165,-6.465516376,"Rathcoole, Coolamber Estate"
3436,8230DB003436,53.28331331,-6.452970063,"Rathcoole (South Dublin), Spring Bank Estate"
3453,8230DB003453,53.28296081,-6.452817826,"Rathcoole (South Dublin), Spring Bank Estate"
3445,8230DB003445,53.28133576,-6.471772422,"Rathcoole (South Dublin), Main Street (Westpark)"
853,8220DB000853,53.32259277,-6.248369577,"Ranelagh, Sandford Road"
886,8220DB000886,53.3225974,-6.248684633,"Ranelagh, Sandford Road"
907,8220DB000907,53.32971936,-6.250750109,"Ranelagh, Saint John's Ambulance Head Quarters"
1071,8220DB001071,53.32721804,-6.264724712,"Ranelagh, Rathmines Road Lower (Richmond Hill)"
1018,8220DB001018,53.32757099,-6.264890547,"Ranelagh, Rathmines Road Lower (Richmond Hill)"
887,8220DB000887,53.32420775,-6.252461807,"Ranelagh, Ranelagh"
852,8220DB000852,53.32442927,-6.252858085,"Ranelagh, Ranelagh Village"
2902,8220DB002902,53.32888748,-6.259011744,"Ranelagh, Ranelagh Road"
2813,8220DB002813,53.32871177,-6.258673582,"Ranelagh, Ranelagh Road"
2900,8220DB002900,53.3259365,-6.25573901,"Ranelagh, Ranelagh Road (Charleston Road)"
2814,8220DB002814,53.32603377,-6.255629952,"Ranelagh, Ranelagh Road (Charleston Road)"
2901,8220DB002901,53.3273431,-6.258504128,"Ranelagh, Mount Pleasent Park"
850,8220DB000850,53.32608574,-6.251199031,"Ranelagh, Chelmsford Road"
903,8220DB000903,53.32558343,-6.252495657,"Ranelagh, Chelmsford Road"
849,8220DB000849,53.32789827,-6.247927009,"Ranelagh, Appian Way"
904,8220DB000904,53.32741744,-6.248847516,"Ranelagh, Appian Way"
743,8220DB000743,53.38802486,-6.172735238,"Raheny, Woodbine Park"
654,8220DB000654,53.37921008,-6.177020981,"Raheny, Watermill Road"
655,8220DB000655,53.37773867,-6.175430402,"Raheny, Watermill Drive"
4386,8220DB004386,53.37804915,-6.175161595,"Raheny, Watermill Drive"
1750,8220DB001750,53.3688677,-6.177808329,"Raheny, Thornhill Lane"
1794,8220DB001794,53.36944107,-6.179451995,"Raheny, Thornhill Lane"
536,8220DB000536,53.38042376,-6.173511727,"Raheny, Raheny Village"
535,8220DB000535,53.38023173,-6.177413264,"Raheny, Raheny Shopping Centre"
744,8220DB000744,53.3852707,-6.174837679,"Raheny, Raheny Road"
599,8220DB000599,53.38033533,-6.173019451,"Raheny, Raheny Library"
4472,8220DB004472,53.37636214,-6.178284974,"Raheny, Raheny Driving Test Centre"
1769,8220DB001769,53.36888578,-6.181940286,"Raheny, Park Lawn"
1757,8220DB001757,53.36862964,-6.182236728,"Raheny, Park Lawn"
722,8220DB000722,53.3811137,-6.175722025,"Raheny, Outside Train Station"
745,8220DB000745,53.38134357,-6.175471677,"Raheny, Outside Train Station"
653,8220DB000653,53.37946305,-6.175341639,"Raheny, Main Street Raheny"
600,8220DB000600,53.38024055,-6.176225351,"Raheny, Howth Road"
539,8220DB000539,53.38067366,-6.159355642,"Raheny, Howth Road (The Old Sheiling)"
538,8220DB000538,53.38013806,-6.164264183,"Raheny, Howth Road (Maywood Road)"
597,8220DB000597,53.38001901,-6.164705235,"Raheny, Howth Road (Maywood Road)"
540,8220DB000540,53.38133628,-6.155117944,"Raheny, Howth Road (Greendale Road)"
594,8220DB000594,53.38116337,-6.155561362,"Raheny, Howth Road (Greendale Road)"
533,8220DB000533,53.37758328,-6.18705614,"Raheny, Howth Road (Ennafort Park Estate)"
601,8220DB000601,53.3792502,-6.179649825,"Raheny, Howth Road (Cill Eanna Estate)"
532,8220DB000532,53.37571862,-6.193899072,"Raheny, Howth Road (Brookwood Avenue)"
605,8220DB000605,53.37565052,-6.193556254,"Raheny, Howth Road (Brookwood Avenue)"
598,8220DB000598,53.37983534,-6.169132542,"Raheny, Howth Road (Avondale Park)"
534,8220DB000534,53.37865533,-6.181899871,"Raheny, Garda Retirement Home"
603,8220DB000603,53.37738216,-6.18742543,"Raheny, Ennafort Park Estate"
742,8220DB000742,53.38982341,-6.169861588,"Raheny, De La Salle School"
602,8220DB000602,53.37814252,-6.183049071,"Raheny, Cill Eanna Estate (Opposite Ennafort Park)"
595,8220DB000595,53.38059995,-6.159238563,"Raheny, Berehaven Place"
537,8220DB000537,53.3799012,-6.168152635,"Raheny, Avondale Park"
649,8220DB000649,53.37628367,-6.189666567,"Raheny, All Saints Road"
604,8220DB000604,53.37635464,-6.19079086,"Raheny, All Saints Road"
658,8220DB000658,53.37498005,-6.18313862,"Raheny, All Saints Road (Waterfall Road)"
651,8220DB000651,53.37547945,-6.179930909,"Raheny, All Saints Road (Near Tennis Courts Car Park)"
657,8220DB000657,53.3755454,-6.178951117,"Raheny, All Saints Park"
656,8220DB000656,53.3764702,-6.177709192,"Raheny, All Saints Park"
4699,8220DB004699,53.39753776,-6.208539574,"Priorswood, Stardust Memorial Park"
1176,8220DB001176,53.39935505,-6.221877803,"Priorswood, Sports Grounds"
1177,8220DB001177,53.40089736,-6.225257483,"Priorswood, Sports Grounds (Opposite)"
1266,8220DB001266,53.40205541,-6.204725184,"Priorswood, Saint Francis Church"
4693,8220DB004693,53.39747444,-6.208512158,"Priorswood, Memorial Park"
4388,8220DB004388,53.39873112,-6.206008076,"Priorswood, Glin Road"
1245,8220DB001245,53.39799727,-6.20621941,"Priorswood, Glin Road"
1179,8220DB001179,53.39993115,-6.218921183,"Priorswood, Clonsaugh Und.Est,  Business Park"
1178,8220DB001178,53.40345341,-6.218849243,"Priorswood, Business Park"
3734,8240DB003734,53.49717368,-6.11469911,"Portrane, the Castle"
3732,8240DB003732,53.50010038,-6.118473567,"Portrane, Smarts Lane"
3735,8240DB003735,53.496001,-6.113861825,"Portrane, Seaview Park"
7204,8240DB007204,53.49286687,-6.106645753,"Portrane, Seaview Estate"
3728,8240DB003728,53.49602111,-6.113996592,"Portrane, Healys lane"
3725,8240DB003725,53.49346837,-6.123123131,"Portrane, Harneys Lane"
7170,8240DB007170,53.49337761,-6.123639596,"Portrane, Harneys Lane"
3729,8240DB003729,53.49743677,-6.114853247,"Portrane, Dockrells"
3733,8240DB003733,53.49945287,-6.116738536,"Portrane, Beach Lane"
3730,8240DB003730,53.49929591,-6.116474156,"Portrane, Beach Lane"
3736,8240DB003736,53.49336981,-6.111732849,"Portraine, Portrane"
3726,8240DB003726,53.49319825,-6.114528834,"Portraine, Portrane Road"
3738,8240DB003738,53.49316684,-6.114816599,"Portraine, Portrane Road"
7039,8240DB007039,53.4935223,-6.110007827,"Portraine, Portrane R126"
1072,8220DB001072,53.33102697,-6.264585114,"Portobello, Richmond Street Sth (Lennox Street)"
1016,8220DB001016,53.33115931,-6.26441458,"Portobello, Richmond Street Sth (Lennox Street)"
3605,8240DB003605,53.43396806,-6.124918713,"Portmarnock, Wendell Avenue"
3615,8240DB003615,53.4353132,-6.131602634,"Portmarnock, Wendell Avenue #1"
3600,8240DB003600,53.42351919,-6.133805247,"Portmarnock, The Dunes Estate"
3597,8240DB003597,53.42398537,-6.133152824,"Portmarnock, The Dunes Estate"
949,8240DB000949,53.40317156,-6.131612779,"Portmarnock, The Coast Estate"
4465,8240DB004465,53.41947161,-6.139955816,"Portmarnock, Strand Road (St.Anne's Estate)"
3602,8240DB003602,53.42838305,-6.128716204,"Portmarnock, Strand Road (Blackberry Lane)"
3595,8240DB003595,53.42740822,-6.129601767,"Portmarnock, Strand Road (Blackberry Lane)"
6051,8240DB006051,53.43475688,-6.137993811,"Portmarnock, Sports and Leisure Centre"
